step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
18,PAYMENT,18143.51,C1590893030,7830.0,0.0,M1828702055,0.0,0.0,0.0,0.0
20,CASH_OUT,146311.33,C1053227153,12040.0,0.0,C1796843350,0.0,146311.33,0.0,0.0
15,PAYMENT,11407.0,C540321288,0.0,0.0,M1405943510,0.0,0.0,0.0,0.0
16,PAYMENT,1904.48,C318262255,0.0,0.0,M1660624482,0.0,0.0,0.0,0.0
11,CASH_OUT,13081.69,C811237131,0.0,0.0,C194988831,799594.31,812675.99,0.0,0.0
9,CASH_IN,347213.11,C125156204,311.0,347524.11,C273791087,21069.0,0.0,0.0,0.0
9,TRANSFER,329561.23,C983498794,0.0,0.0,C1917485266,1071970.94,1936024.16,0.0,0.0
38,DEBIT,6275.12,C630738681,9577.0,3301.88,C1078609325,1508379.6,1514654.72,0.0,0.0
10,PAYMENT,18722.84,C1808251984,21708.0,2985.16,M2007256175,0.0,0.0,0.0,0.0
41,CASH_OUT,162797.64,C1896298847,0.0,0.0,C1322490539,10478465.54,10641263.18,0.0,0.0
20,PAYMENT,10518.78,C1363940579,114593.29,104074.52,M437479713,0.0,0.0,0.0,0.0
9,CASH_IN,100737.9,C969527371,1341862.69,1442600.58,C656361304,0.0,0.0,0.0,0.0
10,CASH_IN,47625.42,C471757983,21546.0,69171.42,C1704629542,0.0,0.0,0.0,0.0
43,CASH_OUT,269963.62,C665464969,69411.0,0.0,C1016010587,269687.49,539651.11,0.0,0.0
11,PAYMENT,22132.82,C1277161682,4279.0,0.0,M427461803,0.0,0.0,0.0,0.0
11,PAYMENT,2135.86,C1305754514,639203.16,637067.3,M890427409,0.0,0.0,0.0,0.0
34,CASH_OUT,231816.55,C1079286652,457451.0,225634.45,C1458232229,547163.5,792294.09,0.0,0.0
15,CASH_OUT,66776.81,C356706606,0.0,0.0,C772938331,368147.82,434924.63,0.0,0.0
21,PAYMENT,7280.81,C1750923283,0.0,0.0,M1975272185,0.0,0.0,0.0,0.0
15,TRANSFER,40152.47,C1647169254,0.0,0.0,C950255703,247698.65,21004.42,0.0,0.0
23,PAYMENT,913.26,C474998764,0.0,0.0,M1156756466,0.0,0.0,0.0,0.0
43,CASH_IN,159918.74,C175201680,1101659.48,1261578.22,C676240398,183969.44,24050.7,0.0,0.0
21,PAYMENT,508.07,C2140285247,28915.0,28406.93,M247974489,0.0,0.0,0.0,0.0
34,CASH_OUT,349770.61,C30561735,25477.0,0.0,C1068136754,797555.34,1025086.59,0.0,0.0
43,CASH_OUT,115605.37,C2005710985,215789.0,100183.63,C817956120,970161.44,1456457.1,0.0,0.0
10,TRANSFER,734773.85,C957383368,15776.0,0.0,C1924357893,442057.05,1136854.19,0.0,0.0
39,CASH_IN,213065.38,C1116247197,6174350.6,6387415.97,C666009404,4269887.9,3962908.64,0.0,0.0
43,CASH_OUT,162029.71,C403072127,180742.0,18712.29,C1943588172,1196712.77,1358742.47,0.0,0.0
10,TRANSFER,2190733.66,C598082082,0.0,0.0,C1955746028,3632928.49,6178928.63,0.0,0.0
40,PAYMENT,38276.9,C1423019355,0.0,0.0,M1997695045,0.0,0.0,0.0,0.0
9,CASH_IN,36849.64,C288979416,21690245.82,21727095.46,C106657159,93923.0,18274.04,0.0,0.0
17,CASH_OUT,178951.74,C1790662324,0.0,0.0,C2098475020,241765.78,420717.52,0.0,0.0
14,CASH_IN,177599.71,C981811707,7246625.14,7424224.85,C1071145237,308545.15,130945.44,0.0,0.0
14,CASH_OUT,257544.55,C1361518664,0.0,0.0,C262732974,2431744.94,2689289.49,0.0,0.0
37,PAYMENT,9006.16,C601554271,96428.09,87421.92,M1956076556,0.0,0.0,0.0,0.0
35,CASH_IN,376592.99,C2019916771,9519.0,386111.99,C1275369312,0.0,0.0,0.0,0.0
43,CASH_OUT,10750.56,C2094383498,5014.0,0.0,C684248608,1966291.44,1977042.0,0.0,0.0
19,CASH_IN,263854.0,C1759276650,182874.73,446728.73,C872991067,2403882.92,2099876.88,0.0,0.0
18,PAYMENT,12920.15,C1920077060,0.0,0.0,M341730901,0.0,0.0,0.0,0.0
44,PAYMENT,13359.71,C1119025084,812.0,0.0,M1565510073,0.0,0.0,0.0,0.0
18,CASH_IN,443450.18,C501138850,46145.0,489595.18,C2132781443,0.0,136810.74,0.0,0.0
20,PAYMENT,2228.84,C2050057321,33808.0,31579.16,M706461324,0.0,0.0,0.0,0.0
16,CASH_IN,92368.56,C1772400957,26287229.73,26379598.28,C979432079,447795.01,198638.63,0.0,0.0
10,CASH_OUT,222966.15,C161470614,0.0,0.0,C1856885570,2165241.38,3330814.88,0.0,0.0
10,CASH_OUT,743375.73,C217613232,0.0,0.0,C2063763486,2860588.42,3603964.14,0.0,0.0
18,CASH_OUT,78067.24,C2130440196,124.0,0.0,C1749146844,20566.0,98633.24,0.0,0.0
38,CASH_IN,228047.24,C714345043,109781.0,337828.24,C118424462,234337.17,6289.93,0.0,0.0
35,CASH_IN,17257.05,C1449754942,5012222.12,5029479.17,C1651422863,26384.85,9127.81,0.0,0.0
41,CASH_IN,243665.4,C2100388385,41865.0,285530.4,C429439968,154357.81,0.0,0.0,0.0
43,CASH_OUT,33344.99,C1053996103,21611.0,0.0,C475670359,1734696.45,1768041.44,0.0,0.0
36,CASH_IN,201925.66,C88745939,9247438.25,9449363.91,C1651058449,1303596.79,1101671.13,0.0,0.0
37,CASH_IN,55790.92,C1741706126,1463157.47,1518948.39,C1713233255,2047912.17,1992121.25,0.0,0.0
11,PAYMENT,2127.56,C213892525,866466.89,864339.33,M1970688055,0.0,0.0,0.0,0.0
15,PAYMENT,19287.52,C1141561279,424955.15,405667.63,M1469419212,0.0,0.0,0.0,0.0
40,PAYMENT,17830.36,C1063986192,0.0,0.0,M1207001569,0.0,0.0,0.0,0.0
19,PAYMENT,1553.05,C2039587888,10220.0,8666.95,M2108939550,0.0,0.0,0.0,0.0
13,CASH_OUT,189284.9,C1861364319,1143.0,0.0,C1880901678,19449.29,208734.19,0.0,0.0
41,CASH_OUT,116499.39,C692600225,47809.0,0.0,C24176920,15759059.35,15875558.74,0.0,0.0
10,CASH_IN,176164.45,C510389969,31439.0,207603.45,C479161446,525213.65,349049.2,0.0,0.0
20,CASH_IN,195407.07,C742276555,151491.0,346898.07,C404992053,660172.63,464765.56,0.0,0.0
38,CASH_IN,148117.79,C7706612,9725279.64,9873397.43,C654641930,4233332.82,4085215.03,0.0,0.0
13,CASH_OUT,47556.72,C538087542,131.0,0.0,C864699690,398041.63,445598.35,0.0,0.0
35,CASH_OUT,288215.88,C243281314,6292.0,0.0,C9751293,14373.71,302589.59,0.0,0.0
41,CASH_OUT,344310.48,C120834877,0.0,0.0,C1681859336,714409.04,1058719.53,0.0,0.0
18,PAYMENT,1553.36,C1890975995,468.0,0.0,M1872700733,0.0,0.0,0.0,0.0
44,PAYMENT,14814.82,C1601914494,10408.0,0.0,M128856189,0.0,0.0,0.0,0.0
19,CASH_OUT,68332.91,C276874229,15772.0,0.0,C467110246,43342.95,0.0,0.0,0.0
38,CASH_IN,365259.23,C1710552581,3194449.29,3559708.52,C151738051,11508983.03,10961231.19,0.0,0.0
17,TRANSFER,12095.04,C1405719646,0.0,0.0,C1003895753,100078.91,112173.96,0.0,0.0
34,TRANSFER,1040306.23,C1430656043,59933.0,0.0,C1769685248,0.0,1040306.23,0.0,0.0
20,CASH_IN,100589.19,C2130939684,31136.0,131725.19,C1537643212,83928.37,0.0,0.0,0.0
18,CASH_OUT,73470.96,C1117348586,51063.0,0.0,C1965262249,27951.93,101422.88,0.0,0.0
12,TRANSFER,1065156.76,C1950366056,0.0,0.0,C681953354,1757831.46,2822988.22,0.0,0.0
15,CASH_IN,295530.34,C1313175330,5192680.79,5488211.12,C111455008,600794.58,305264.25,0.0,0.0
17,CASH_IN,92213.43,C1415836539,6396.0,98609.43,C895921835,1765259.51,1673046.09,0.0,0.0
11,CASH_OUT,179981.25,C1849141158,297.0,0.0,C2075598173,0.0,696894.16,0.0,0.0
34,CASH_OUT,268501.6,C98603202,0.0,0.0,C279295365,1372934.68,1492832.28,0.0,0.0
34,PAYMENT,2899.0,C1930909940,487025.71,484126.72,M1872673103,0.0,0.0,0.0,0.0
15,CASH_OUT,119269.03,C1869630121,0.0,0.0,C1137941434,727315.28,846584.31,0.0,0.0
40,CASH_IN,191582.31,C560460875,12386075.87,12577658.18,C748378009,399424.34,207842.03,0.0,0.0
42,PAYMENT,1321.12,C1680945219,30634.0,29312.88,M701688331,0.0,0.0,0.0,0.0
19,CASH_IN,61360.72,C1644680857,17360199.36,17421560.09,C1062650008,3777587.52,5426368.66,0.0,0.0
15,PAYMENT,2548.56,C471249789,31242.0,28693.44,M1034701495,0.0,0.0,0.0,0.0
13,CASH_OUT,126452.94,C1468938872,0.0,0.0,C174982056,327552.04,566684.64,0.0,0.0
11,CASH_OUT,86954.82,C1411573775,0.0,0.0,C757659232,490083.22,1098995.85,0.0,0.0
38,CASH_OUT,209351.3,C879204520,0.0,0.0,C1709379088,693120.49,902471.79,0.0,0.0
18,TRANSFER,377898.89,C1516942095,150583.0,0.0,C491549847,86251.45,591944.07,0.0,0.0
10,PAYMENT,20447.61,C1750982367,50325.8,29878.2,M144635502,0.0,0.0,0.0,0.0
33,CASH_IN,65074.62,C722202902,16563066.38,16628141.01,C1248407405,3396860.48,3331785.86,0.0,0.0
35,CASH_IN,210770.67,C331159113,9565.0,220335.67,C365515204,0.0,0.0,0.0,0.0
9,CASH_OUT,94216.72,C236940813,117.0,0.0,C1175399276,659911.48,470623.12,0.0,0.0
19,CASH_OUT,305989.4,C1673749801,0.0,0.0,C1790625613,1108808.4,1414797.8,0.0,0.0
39,PAYMENT,15545.39,C1676201771,77309.0,61763.61,M283549640,0.0,0.0,0.0,0.0
20,CASH_OUT,17910.43,C2133105608,0.0,0.0,C219548740,105669.61,178266.88,0.0,0.0
14,PAYMENT,32519.22,C372403956,6448.52,0.0,M1439069045,0.0,0.0,0.0,0.0
41,CASH_OUT,224839.63,C1134251368,0.0,0.0,C13429851,598015.37,822855.0,0.0,0.0
40,CASH_IN,76342.15,C1298332939,6555310.61,6631652.75,C968834792,1722397.66,2914446.21,0.0,0.0
2,CASH_IN,257619.2,C1192529727,9080244.19,9337863.38,C998351292,740600.66,482981.46,0.0,0.0
13,CASH_IN,21445.08,C1564336179,9909314.88,9930759.96,C1326129864,1022945.59,976496.91,0.0,0.0
8,PAYMENT,8733.56,C601171668,0.0,0.0,M1177332431,0.0,0.0,0.0,0.0
43,PAYMENT,24150.12,C471761027,97067.2,72917.08,M615675335,0.0,0.0,0.0,0.0
36,CASH_IN,386208.59,C348643580,205162.0,591370.59,C545570116,21431.39,0.0,0.0,0.0
39,PAYMENT,7739.97,C848433114,4543.34,0.0,M2057611796,0.0,0.0,0.0,0.0
40,CASH_OUT,183159.97,C1363246712,41733.0,0.0,C607087259,37236.37,220396.34,0.0,0.0
16,CASH_IN,187910.95,C34124885,30100.0,218010.95,C877920687,400321.11,212410.16,0.0,0.0
13,CASH_OUT,30177.64,C1321686958,0.0,0.0,C159881988,327015.35,357193.0,0.0,0.0
33,CASH_OUT,69065.23,C1606266614,0.0,0.0,C1766389376,959656.76,1028721.99,0.0,0.0
42,CASH_IN,132634.65,C416577034,7713355.39,7845990.04,C317285463,518677.25,386042.6,0.0,0.0
11,CASH_IN,41963.69,C734862347,8086.0,50049.69,C2115498160,1565246.63,1479790.46,0.0,0.0
38,PAYMENT,4650.05,C360522575,64524.6,59874.55,M1237280581,0.0,0.0,0.0,0.0
33,CASH_IN,149656.54,C1563687015,705337.09,854993.63,C436974042,2141271.86,1991615.31,0.0,0.0
40,TRANSFER,172563.3,C147862015,0.0,0.0,C1319985034,559652.01,732215.31,0.0,0.0
42,PAYMENT,13909.51,C1842166054,26084.0,12174.49,M618809678,0.0,0.0,0.0,0.0
36,PAYMENT,4536.19,C358455821,82253.0,77716.81,M1502313389,0.0,0.0,0.0,0.0
13,PAYMENT,35040.34,C751270110,54887.3,19846.97,M1803312447,0.0,0.0,0.0,0.0
38,CASH_OUT,534552.37,C606981278,607148.61,72596.24,C371558806,5151705.86,5686258.23,0.0,0.0
41,CASH_OUT,246260.37,C1989065575,3603.0,0.0,C725215101,194951.32,441211.69,0.0,0.0
11,CASH_IN,223997.09,C787892160,42910.0,266907.09,C1090113385,123203.16,0.0,0.0,0.0
17,TRANSFER,299010.06,C1492467927,22291.0,0.0,C699056328,309754.56,941465.95,0.0,0.0
37,PAYMENT,5593.31,C7811789,205004.02,199410.71,M1778374053,0.0,0.0,0.0,0.0
11,PAYMENT,15385.25,C1675563675,235826.97,220441.73,M1866943728,0.0,0.0,0.0,0.0
2,PAYMENT,545.55,C1813531981,4087.0,3541.45,M1984294974,0.0,0.0,0.0,0.0
16,CASH_OUT,202245.39,C40559257,90452.0,0.0,C1904349935,3491164.31,3881318.36,0.0,0.0
18,CASH_IN,218521.52,C2144031446,2231848.73,2450370.24,C333763993,232757.27,14235.75,0.0,0.0
42,PAYMENT,10690.92,C1523926261,29663.0,18972.08,M528174330,0.0,0.0,0.0,0.0
10,PAYMENT,509.23,C1540973549,5723.0,5213.77,M1034730072,0.0,0.0,0.0,0.0
16,CASH_IN,71803.94,C1812411473,30544.0,102347.94,C762290017,1678556.95,2069841.73,0.0,0.0
40,CASH_IN,112279.55,C1748753879,10594757.29,10707036.84,C2117057269,324746.97,212467.42,0.0,0.0
10,PAYMENT,19798.37,C266485857,652869.42,633071.04,M1879084070,0.0,0.0,0.0,0.0
36,PAYMENT,2725.27,C620024977,9900.0,7174.73,M1189849879,0.0,0.0,0.0,0.0
20,CASH_OUT,265573.9,C913886696,193514.76,0.0,C929286459,1756396.94,2168414.11,0.0,0.0
39,CASH_IN,328897.89,C170066511,37018.0,365915.89,C550054397,0.0,0.0,0.0,0.0
14,CASH_OUT,73747.63,C1818623955,24697.0,0.0,C1603347344,670383.18,744130.81,0.0,0.0
14,CASH_IN,30016.33,C309572080,50435.0,80451.33,C25578470,148107.71,449289.46,0.0,0.0
14,CASH_IN,197367.39,C1375489883,4954152.5,5151519.89,C1469454215,1588713.79,1391346.4,0.0,0.0
15,TRANSFER,1001492.16,C633845959,0.0,0.0,C1300145220,1898736.74,2900228.9,0.0,0.0
20,CASH_OUT,30060.02,C1440419400,0.0,0.0,C1015129370,1559518.26,1589578.28,0.0,0.0
42,CASH_OUT,135699.77,C524898874,17488.0,0.0,C694882469,0.0,135699.77,0.0,0.0
21,PAYMENT,6476.67,C1833300302,5528.91,0.0,M81112195,0.0,0.0,0.0,0.0
19,TRANSFER,169021.69,C1697055646,42897.0,0.0,C1287073460,2243761.6,2412783.3,0.0,0.0
19,CASH_OUT,187586.31,C486432957,258744.0,71157.69,C661964670,0.0,187586.31,0.0,0.0
42,PAYMENT,18729.97,C385213976,0.0,0.0,M769067321,0.0,0.0,0.0,0.0
37,CASH_OUT,11758.66,C1410907227,316.0,0.0,C717378652,0.0,11758.66,0.0,0.0
37,PAYMENT,11886.69,C1341222569,1473.97,0.0,M522935883,0.0,0.0,0.0,0.0
22,PAYMENT,20541.71,C745407555,11290.0,0.0,M92879840,0.0,0.0,0.0,0.0
19,CASH_OUT,113522.3,C218117143,10035.0,0.0,C899010862,151804.9,125878.67,0.0,0.0
16,CASH_IN,3591.24,C1537303147,0.0,3591.24,C792297177,0.0,0.0,0.0,0.0
16,CASH_IN,152150.1,C1934278691,183.0,152333.1,C2040465986,361847.54,209697.44,0.0,0.0
12,CASH_OUT,213055.45,C1992129606,432264.87,219209.41,C1325618687,0.0,420207.85,0.0,0.0
41,PAYMENT,10539.58,C105933237,24281.0,13741.42,M29367531,0.0,0.0,0.0,0.0
12,PAYMENT,27079.27,C92382915,51147.78,24068.52,M1150032787,0.0,0.0,0.0,0.0
44,CASH_OUT,255736.36,C1214777694,112292.0,0.0,C2094492322,0.0,255736.36,0.0,0.0
36,CASH_OUT,67207.88,C874598217,40533.0,0.0,C182988184,0.0,67207.88,0.0,0.0
43,CASH_OUT,306959.49,C1220611203,0.0,0.0,C387969866,726416.17,1465955.1,0.0,0.0
14,CASH_IN,382786.83,C462863132,11039.0,393825.83,C1638703952,344898.6,241162.81,0.0,0.0
8,CASH_IN,17312.51,C301952418,2580235.92,2597548.43,C1672788422,630196.1,114194.51,0.0,0.0
12,CASH_OUT,92693.76,C1518219457,0.0,0.0,C1484055055,501466.0,594159.76,0.0,0.0
19,CASH_IN,76641.15,C919737466,61921.9,138563.05,C2107135710,278430.49,201789.33,0.0,0.0
33,CASH_OUT,431730.3,C918620040,302440.0,0.0,C1472463114,27189.58,458919.88,0.0,0.0
11,CASH_IN,186332.51,C95974305,5159254.41,5345586.92,C855670855,509643.44,323310.93,0.0,0.0
38,CASH_OUT,454533.9,C1297267097,20625.0,0.0,C1186246851,41686.49,496220.39,0.0,0.0
13,PAYMENT,510.89,C202188111,0.0,0.0,M55945300,0.0,0.0,0.0,0.0
42,PAYMENT,11895.13,C261562623,0.0,0.0,M1957066133,0.0,0.0,0.0,0.0
34,PAYMENT,16619.42,C1894968428,100226.0,83606.58,M235277047,0.0,0.0,0.0,0.0
18,PAYMENT,5427.14,C2111148497,9419.16,3992.02,M1601723998,0.0,0.0,0.0,0.0
37,TRANSFER,425252.48,C146027605,0.0,0.0,C1500531713,3965095.55,4584730.76,0.0,0.0
41,TRANSFER,809517.19,C1780680266,75434.27,0.0,C266418454,3000305.44,3966030.13,0.0,0.0
42,PAYMENT,3970.17,C445494150,521180.61,517210.44,M277218147,0.0,0.0,0.0,0.0
44,CASH_IN,88877.3,C1104813694,10714469.89,10803347.19,C266262804,857741.19,768863.89,0.0,0.0
34,PAYMENT,405.03,C2096152385,0.0,0.0,M982951083,0.0,0.0,0.0,0.0
18,CASH_OUT,159733.66,C529754120,52484.0,0.0,C151956247,460467.23,813897.79,0.0,0.0
40,CASH_OUT,158888.19,C525455047,0.0,0.0,C1707586213,635906.41,794794.6,0.0,0.0
38,PAYMENT,581.44,C1298829840,0.0,0.0,M2056408657,0.0,0.0,0.0,0.0
19,TRANSFER,654215.89,C408172144,699990.47,45774.58,C444002712,1143205.28,1830139.85,0.0,0.0
16,CASH_OUT,101065.76,C1221630356,147529.0,46463.24,C591128489,0.0,101065.76,0.0,0.0
8,PAYMENT,1625.27,C1909709370,19216.38,17591.11,M1747562726,0.0,0.0,0.0,0.0
42,DEBIT,3649.41,C2111645192,1519.0,0.0,C639737272,1314564.04,1318213.45,0.0,0.0
42,CASH_IN,204073.75,C69398735,2723.0,206796.75,C2144348435,119005.73,0.0,0.0,0.0
17,PAYMENT,1657.07,C448740852,29824.0,28166.93,M1461074273,0.0,0.0,0.0,0.0
17,PAYMENT,6844.83,C106339244,0.0,0.0,M2100440979,0.0,0.0,0.0,0.0
35,PAYMENT,15336.48,C954811942,0.0,0.0,M7297739,0.0,0.0,0.0,0.0
8,PAYMENT,5251.72,C1953493176,11038.0,5786.28,M195172955,0.0,0.0,0.0,0.0
42,PAYMENT,5072.19,C1962027467,4202.0,0.0,M1314759022,0.0,0.0,0.0,0.0
42,TRANSFER,194497.24,C734628005,0.0,0.0,C1232088827,3895902.32,4090399.56,0.0,0.0
44,CASH_IN,113793.34,C1613023082,596.0,114389.34,C162238179,0.0,0.0,0.0,0.0
13,CASH_OUT,277012.47,C159554758,0.0,0.0,C1484587233,1947319.84,2224332.32,0.0,0.0
22,PAYMENT,12801.98,C759688995,144216.0,131414.02,M1481009868,0.0,0.0,0.0,0.0
35,PAYMENT,4193.91,C67635773,200043.38,195849.47,M1532797773,0.0,0.0,0.0,0.0
41,TRANSFER,622838.62,C2015783922,118114.64,0.0,C616212742,629111.97,1336945.94,0.0,0.0
16,CASH_OUT,306267.55,C751298497,72395.0,0.0,C2116383624,0.0,306267.55,0.0,0.0
42,CASH_IN,31557.2,C766665354,60497.0,92054.2,C2111341894,129823.24,98266.04,0.0,0.0
9,PAYMENT,11066.94,C1183255442,0.0,0.0,M1050210055,0.0,0.0,0.0,0.0
14,CASH_OUT,133527.7,C2071220146,10.0,0.0,C526537691,296690.6,430218.3,0.0,0.0
16,CASH_OUT,398865.92,C2078281910,0.0,0.0,C1710214228,676467.21,1075333.13,0.0,0.0
12,DEBIT,96768.4,C1158601672,198.0,0.0,C1264088262,1370448.36,2141520.37,0.0,0.0
33,CASH_OUT,22807.48,C964296400,0.0,0.0,C1495242472,40614.58,63422.06,0.0,0.0
12,CASH_IN,91842.15,C2066784361,17705474.73,17797316.88,C1707189821,165549.89,280198.2,0.0,0.0
18,CASH_OUT,129638.84,C1274053158,30686.0,0.0,C1175697472,198859.0,263744.43,0.0,0.0
14,CASH_OUT,166204.44,C1017107488,418316.36,252111.92,C501040800,1169108.18,1375581.03,0.0,0.0
22,PAYMENT,5813.24,C528703192,11456.0,5642.76,M1203212424,0.0,0.0,0.0,0.0
11,PAYMENT,17802.48,C1834132956,100903.0,83100.52,M1201748003,0.0,0.0,0.0,0.0
44,CASH_OUT,4163.93,C866593112,33.0,0.0,C1961544260,301900.19,306064.12,0.0,0.0
23,PAYMENT,11783.02,C972956623,11821.85,38.83,M2059054256,0.0,0.0,0.0,0.0
10,PAYMENT,11120.12,C311805773,1106498.09,1095377.97,M1021011367,0.0,0.0,0.0,0.0
34,CASH_OUT,218887.22,C356788221,36760.0,0.0,C97996902,363307.97,504121.39,0.0,0.0
15,PAYMENT,5703.27,C1146692738,412432.0,406728.73,M72491849,0.0,0.0,0.0,0.0
33,TRANSFER,72349.9,C932440012,0.0,0.0,C1045004287,802382.45,874732.36,0.0,0.0
12,CASH_IN,398116.9,C1628486708,32392.0,430508.9,C225323428,562695.84,164578.94,0.0,0.0
44,PAYMENT,7493.47,C1924463159,6862.0,0.0,M1488008856,0.0,0.0,0.0,0.0
36,PAYMENT,33226.34,C1929055501,201272.1,168045.76,M1494374929,0.0,0.0,0.0,0.0
38,CASH_OUT,47174.82,C1154000094,0.0,0.0,C550792787,425834.41,473009.23,0.0,0.0
40,PAYMENT,12960.45,C1384447256,15314.0,2353.55,M873830692,0.0,0.0,0.0,0.0
16,PAYMENT,725.26,C1213107078,0.0,0.0,M1271577178,0.0,0.0,0.0,0.0
44,CASH_OUT,205521.06,C456021842,0.0,0.0,C199514725,2642419.22,2847940.29,0.0,0.0
19,CASH_OUT,224197.25,C658050999,0.0,0.0,C239786772,1799610.1,2023807.35,0.0,0.0
36,CASH_IN,218253.28,C641415867,9181284.33,9399537.62,C391913463,345688.41,127435.13,0.0,0.0
36,PAYMENT,42728.67,C1341003112,10050.0,0.0,M543359948,0.0,0.0,0.0,0.0
37,PAYMENT,12879.88,C256600963,0.0,0.0,M45630834,0.0,0.0,0.0,0.0
7,CASH_IN,37190.91,C292880130,5544982.02,5582172.94,C384887832,173552.83,157993.5,0.0,0.0
18,PAYMENT,2496.88,C671335699,23209.0,20712.12,M1260758194,0.0,0.0,0.0,0.0
42,TRANSFER,449048.95,C635301896,0.0,0.0,C390947442,12493164.53,12942213.48,0.0,0.0
17,CASH_IN,280767.48,C955582808,104149.0,384916.48,C1916671808,31618.04,0.0,0.0,0.0
15,CASH_OUT,317063.26,C1639261737,220218.06,0.0,C2040657244,5498175.13,5868588.61,0.0,0.0
8,CASH_OUT,226127.14,C935822266,0.0,0.0,C1019670582,2098492.52,3513200.4,0.0,0.0
18,CASH_OUT,319170.6,C402391328,32007.0,0.0,C408628795,46079.98,365250.58,0.0,0.0
1,TRANSFER,302151.25,C1857910993,166321.0,0.0,C1234250905,1786.0,193018.94,0.0,0.0
19,CASH_IN,164407.58,C1833153196,3326818.69,3491226.27,C1722902981,1374974.64,1210567.06,0.0,0.0
9,CASH_IN,9316.02,C268451059,149203.0,158519.02,C1739230282,29938.0,1087608.0,0.0,0.0
9,PAYMENT,28141.31,C1164950156,1919.0,0.0,M1821713411,0.0,0.0,0.0,0.0
19,CASH_OUT,98843.04,C927311605,19570.0,0.0,C2012491460,557766.51,656609.55,0.0,0.0
20,PAYMENT,9998.39,C1364726189,0.0,0.0,M1132432996,0.0,0.0,0.0,0.0
21,PAYMENT,2706.48,C1268742449,20107.0,17400.52,M1759474279,0.0,0.0,0.0,0.0
20,PAYMENT,2034.03,C1827086599,22284.0,20249.97,M353414960,0.0,0.0,0.0,0.0
12,PAYMENT,19194.63,C81640987,9076.0,0.0,M1447159556,0.0,0.0,0.0,0.0
15,PAYMENT,3532.9,C183924640,13309.57,9776.67,M469052117,0.0,0.0,0.0,0.0
18,CASH_IN,356632.57,C1912814419,30820.0,387452.57,C1943367464,338432.89,0.0,0.0,0.0
19,PAYMENT,745.85,C1377840454,0.0,0.0,M226884483,0.0,0.0,0.0,0.0
41,CASH_IN,4241.98,C479252522,94976.0,99217.98,C360643723,880372.89,694736.48,0.0,0.0
35,PAYMENT,4352.35,C1362992238,0.0,0.0,M1770068544,0.0,0.0,0.0,0.0
15,CASH_OUT,62687.3,C733664601,0.0,0.0,C1445345748,298540.01,361227.31,0.0,0.0
9,PAYMENT,2294.26,C616785364,30148.0,27853.74,M1762001158,0.0,0.0,0.0,0.0
39,CASH_OUT,74750.15,C185007133,0.0,0.0,C1719859978,1070870.85,1145620.99,0.0,0.0
39,CASH_OUT,92864.08,C1555815344,0.0,0.0,C747959983,215717.66,308581.74,0.0,0.0
17,TRANSFER,825004.37,C548230533,21291.0,0.0,C332097811,5243245.82,6068250.19,0.0,0.0
38,CASH_OUT,57653.09,C1810015556,8808.0,0.0,C567069208,566446.62,624099.71,0.0,0.0
16,PAYMENT,1934.37,C1020343743,0.0,0.0,M682610177,0.0,0.0,0.0,0.0
18,CASH_IN,18709.42,C617354644,61027.0,79736.42,C1284792861,811696.55,792987.12,0.0,0.0
8,CASH_OUT,29554.57,C1359936695,0.0,0.0,C1538264524,132596.49,555348.58,0.0,0.0
40,TRANSFER,1188406.21,C348558316,0.0,0.0,C1050758685,7401360.66,8589766.87,0.0,0.0
12,PAYMENT,34214.77,C73594109,0.0,0.0,M378758783,0.0,0.0,0.0,0.0
10,PAYMENT,10552.27,C1621100883,27815.0,17262.73,M805443242,0.0,0.0,0.0,0.0
22,CASH_OUT,142773.96,C1601233072,1187.0,0.0,C1038184976,38819.37,181593.33,0.0,0.0
44,CASH_IN,53054.66,C643122695,353989.32,407043.98,C179323105,5155287.42,5102232.76,0.0,0.0
38,CASH_OUT,284991.9,C928613440,22186.0,0.0,C1124030074,531702.07,816693.97,0.0,0.0
34,PAYMENT,1165.12,C990681670,0.0,0.0,M1230025146,0.0,0.0,0.0,0.0
43,CASH_OUT,74559.84,C8293451,5306.0,0.0,C1037257654,0.0,74559.84,0.0,0.0
21,PAYMENT,9674.57,C614656369,0.0,0.0,M702895376,0.0,0.0,0.0,0.0
12,CASH_IN,28425.72,C883288666,5903959.5,5932385.22,C1794549600,568536.36,540110.65,0.0,0.0
42,CASH_OUT,310454.12,C293257153,0.0,0.0,C857432660,10686693.01,12826279.37,0.0,0.0
17,TRANSFER,530450.03,C1920501029,124.66,0.0,C904847663,1671935.25,2202385.28,0.0,0.0
9,CASH_OUT,233798.43,C599566914,0.0,0.0,C794295331,1376994.42,2370826.78,0.0,0.0
41,PAYMENT,7697.05,C1457068331,0.0,0.0,M1881702634,0.0,0.0,0.0,0.0
42,PAYMENT,14224.25,C1726513509,266669.79,252445.54,M242337649,0.0,0.0,0.0,0.0
18,PAYMENT,2727.13,C558299913,14393.0,11665.87,M931351003,0.0,0.0,0.0,0.0
33,CASH_IN,420763.86,C1963228513,31360.0,452123.86,C831322721,3228.72,0.0,0.0,0.0
36,TRANSFER,1409334.12,C2021921473,21022.0,0.0,C945763022,744973.87,3201487.23,0.0,0.0
